[21478, 5106]
[55695, 20508]
[58745, 21433]
[58690, 20613]
[56637, 20726]
[55373, 20448]
[56659, 20748]
[58828, 21440]
[56411, 20681]
[55644, 20499]
[56713, 20780]
[56910, 20812]
[57704, 22296]
[55719, 20511]
[51223, 19249]
[58259, 20620]
[58239, 20845]
[55082, 20354]
[58261, 20896]
[57020, 20839]
[56997, 20828]
[56493, 20432]
[56868, 20801]
[56505, 20696]
[58203, 20780]
[57007, 20834]
[54756, 20258]
[58018, 20432]
[55359, 20443]
[52690, 19710]
[49990, 18785]
[57838, 20815]
[57612, 20841]
[56105, 19486]
[58863, 21458]
[57293, 20896]
[55336, 20437]
[56200, 20620]
[57064, 20845]
[58864, 21459]
[58490, 20896]
[52106, 19512]
[56234, 20622]
[58866, 21461]
[58462, 21122]
[58436, 21332]
[55765, 19242]
[59329, 20505]
[59319, 20432]
[58434, 21330]
[59237, 19242]
[52863, 19780]
[56183, 20619]
[59321, 20613]
[54917, 20302]
[59211, 19379]
[57175, 20517]
[57183, 20869]
[58462, 21122]
[58436, 21332]
[55765, 19242]
[59329, 20505]
[59319, 20432]
[55167, 20395]
[59320, 20535]
[59330, 20517]
[58214, 20527]
[58460, 21122]
[56606, 20720]
[59333, 20890]
[57329, 20900]
[57375, 20910]
[58484, 19242]
[58257, 20437]
[58555, 19780]
[55791, 20527]
[58364, 20933]
[58375, 21122]
[59323, 20460]
[58482, 20517]
[59239, 20614]
[58424, 21307]
[55658, 20502]
[58566, 19242]
[58260, 19780]
[53250, 19973]
[53619, 20066]
[59328, 21122]
[59210, 19379]
[59322, 20457]
[58256, 20869]
[58966, 21122]
[58435, 21331]
[54923, 20307]
[55742, 20517]
[58461, 21122]
[58465, 21346]
[58561, 19210]
[56167, 20618]
[55168, 20396]
[58483, 19242]
[58554, 19780]
[58158, 20527]
[58459, 21122]
[55439, 20460]
[58403, 21284]
[58246, 20502]
[58552, 19242]
[57940, 21119]
[58248, 20505]
[55854, 20552]
[54769, 19243]
[59171, 19679]
[57565, 20963]
[59110, 20613]
[56085, 20614]
[59112, 20839]
[56030, 20607]
[54908, 20293]
[58449, 20613]
[59109, 20780]
[57459, 20258]
[57585, 20983]
[55358, 20443]
[58184, 20622]
[59108, 20711]
[58235, 20617]
[58481, 19679]
[55147, 20386]
[59168, 20720]
[58241, 20849]
[57258, 20890]
[57611, 20841]
[57563, 20961]
[56830, 20613]
[56436, 20682]
[59113, 20437]
[51684, 19379]
[59074, 20622]
[56149, 20617]
[57349, 20903]
[58015, 20607]
[52956, 19805]
[57924, 21108]
[58392, 20614]
[57080, 20849]
[54769, 19243]
[59171, 19679]
[57565, 20963]
[58241, 20849]
[57258, 20890]
[57588, 20986]
[56830, 20613]
[56436, 20682]
[59113, 20437]
[51684, 19379]
[59074, 20622]
[56149, 20617]
[57349, 20903]
[57611, 20841]
[57563, 20961]
[58392, 20614]
[57080, 20849]
[58015, 20607]
[52956, 19805]
[57924, 21108]
[59110, 20613]
[58248, 20505]
[55854, 20552]
[54769, 19243]
[59171, 19679]
[57565, 20963]
[56085, 20614]
[59112, 20839]
[56030, 20607]
[54908, 20293]
[58449, 20613]
[59109, 20780]
[57459, 20258]
[57585, 20983]
[55358, 20443]
[58184, 20622]
[59108, 20711]
[58235, 20617]
[58481, 19679]
[55147, 20386]
[58521, 21366]
[61143, 20938]
[57001, 20832]
[56585, 20718]
[56677, 20535]
[58378, 20854]
[58360, 20807]
[58209, 20476]
[57044, 20844]
[53580, 20047]
[59059, 20517]
[58012, 20606]
[57141, 20861]
[58452, 19394]
[58196, 20432]
[57481, 20612]
[58973, 20535]
[58975, 20465]
[56560, 20711]
[57126, 20508]
[58416, 20613]
[58454, 20476]
[56574, 20715]
[59064, 19658]
[55305, 20432]
[58512, 20476]
[51720, 19394]
[56728, 20783]
[56585, 20718]
[56677, 20535]
[58378, 20854]
[58360, 20807]
[58262, 20897]
[59059, 20517]
[58242, 20493]
[58012, 20606]
[51925, 19455]
[57663, 20471]
[58452, 19394]
[58973, 20535]
[56560, 20711]
[57126, 20508]
[58209, 20476]
[57887, 20535]
[58361, 20807]
[58209, 20476]
[57044, 20844]
[53580, 20047]
[55419, 20457]
[57141, 20861]
[59054, 20499]
[55823, 20535]
[57099, 20854]
[58206, 20807]
[57481, 20612]
[58975, 20465]
[58249, 20508]
[58560, 21370]
[56013, 20606]
[58196, 20432]
[58454, 20476]
[56574, 20715]
[57731, 21020]
[58981, 20890]
[58453, 19394]
[55973, 20508]
[58376, 20493]
[58513, 20476]
[58419, 21304]
[58208, 20471]
[58978, 20505]
[58417, 20613]
[58315, 21258]
[52896, 19792]
[58134, 20443]
[58873, 20720]
[58400, 20896]
[57837, 20815]
[54915, 20300]
[55357, 20443]
[56605, 20720]
[56148, 20617]
[59155, 19648]
[55357, 20443]
[58202, 20780]
[56148, 20617]
[57019, 20839]
[54935, 20315]
[59122, 20844]
[56410, 20681]
[56712, 20780]
[58232, 20617]
[59125, 20511]
[59126, 20861]
[58017, 20681]
[58200, 20720]
[58559, 21370]
[58211, 21018]
[49904, 18756]
[58234, 20617]
[56166, 20618]
[55095, 20361]
[59124, 20493]
[54915, 20300]
[56605, 20720]
[58559, 21370]
[57837, 20815]
[58318, 21261]
[56166, 20618]
[58366, 20839]
[58234, 20617]
[59155, 19648]
[55915, 20569]
[57292, 20896]
[55438, 20460]
[56104, 19486]
[54935, 20315]
[59122, 20844]
[58393, 20620]
[58202, 20780]
[57019, 20839]
[59126, 20861]
[58252, 20618]
[58420, 21305]
[58891, 20844]
[56199, 20620]
[59089, 21506]
[58201, 20780]
[58252, 20618]
[53249, 19973]
[58135, 20443]
[59119, 20432]
[58894, 20861]
[58520, 21366]
[62509, 22927]
[57181, 20869]
[58558, 21370]
[56867, 20801]
[56070, 20613]
[56909, 20812]
[55335, 20437]
[57530, 20841]
[55144, 20383]
[58109, 21165]
[52684, 19708]
[56476, 20693]
[58395, 21283]
[56050, 20612]
[56118, 20615]
[55764, 19242]
[51283, 19260]
[57074, 20848]
[56583, 20718]
[52832, 19769]
[58212, 20933]
[57973, 21127]
[58320, 21263]
[57062, 20845]
[58116, 21167]
[56182, 20619]
[57181, 20869]
[58558, 21370]
[56867, 20801]
[52862, 19780]
[51637, 19371]
[58319, 21262]
[58519, 21366]
[57097, 20854]
[58321, 21264]
[55467, 20465]
[58557, 21370]
[55099, 20364]
[56435, 20682]
[56029, 20607]
[56232, 20622]
[56559, 20711]
[55151, 20390]
[55108, 20365]
[56216, 20621]
[55679, 20505]
[57257, 20890]
[57406, 20916]
[55741, 20517]
[56029, 20607]
[57097, 20854]
[55679, 20505]
[58321, 21264]
[58557, 21370]
[55099, 20364]
[56232, 20622]
[56559, 20711]
[55151, 20390]
[55108, 20365]
[56216, 20621]
[57257, 20890]
[57406, 20916]
[57620, 19648]
[55741, 20517]
[56729, 20784]
[55641, 20499]
[58317, 21260]
[55356, 20443]
[51726, 19397]
[58518, 21366]
[55717, 20511]
[52557, 19679]
[57043, 20844]
[54958, 20331]
[55763, 19242]
[55822, 20535]
[57347, 20903]
[56380, 20606]
[56459, 20687]
[51705, 19383]
[55526, 20476]
[55500, 20471]
[57730, 21020]
[58727, 21427]
[57311, 20897]
[55418, 20457]
[58394, 21282]
[57628, 20606]
[54922, 20306]
[56012, 20606]
[57439, 20926]
[57003, 20833]
[57139, 20861]
[55597, 20493]
[56084, 20614]
[58314, 21257]
[56763, 20606]
[50331, 18826]
[56817, 20796]
[58556, 21370]
[57676, 20606]
[53310, 19992]
[52557, 19679]
[58287, 21018]
[54958, 20331]
[56049, 20612]
[55822, 20535]
[55717, 20511]
[57347, 20903]
[58517, 21366]
[61142, 20938]
[55739, 20517]
[53623, 20065]
[54944, 20321]
[53248, 19973]
[54931, 20311]
[56865, 20801]
[57725, 21018]
[52508, 19664]
[57709, 20815]
[56432, 20682]
[52694, 19709]
[55141, 20381]
[56604, 20720]
[52181, 19566]
[52957, 19806]
[58626, 21402]
[57057, 20845]
[56711, 20780]
[56711, 20780]
[56710, 20780]
[57005, 20834]
[57291, 20896]
[56181, 20619]
[56503, 20696]
[56068, 20613]
[55333, 20437]
[54741, 20256]
[57018, 20839]
[55436, 20460]
[56827, 20613]
[57529, 20841]
[55303, 20432]
[57658, 20780]
[51682, 19379]
[56558, 20711]
[57939, 21119]
[57728, 20615]
[51704, 19383]
[52124, 19526]
[57728, 20615]
[51704, 19383]
[54933, 20313]
[56198, 20620]
[56103, 19486]
[56117, 20615]
[52666, 19693]
[56490, 20432]
[55980, 20517]
[52485, 19658]
[57116, 20499]
[52125, 19527]
[55098, 19062]
[49356, 18558]
[55788, 20527]
[57178, 20869]
[56736, 20786]
[57027, 20615]
[54954, 20327]
[55639, 20499]
[54937, 20316]
[51636, 19371]
[16666, 2973]
[54959, 20332]
[56849, 20613]
[57172, 20517]
[57724, 21018]
[56409, 20681]
[58098, 20499]
[56231, 20622]
[55851, 20552]
[52124, 19526]
[57728, 20615]
[51704, 19383]
[54933, 20313]
[57938, 21119]
[56785, 20788]
[52998, 19826]
[57096, 20854]
[55821, 20535]
[54956, 20329]
[57255, 20890]
[56907, 20812]
[57689, 20613]
[57982, 21129]
[57778, 21033]
[58075, 20788]
[55716, 20511]
[55106, 20365]
[55466, 20465]
[58111, 20621]
[52456, 19648]
[56785, 20788]
[52998, 19826]
[57096, 20854]
[56067, 20613]
[57726, 20933]
[54945, 20322]
[55302, 20432]
[57094, 20854]
[55482, 20468]
[54934, 20314]
[57737, 20854]
[55678, 20505]
[55821, 20535]
[54956, 20329]
[57255, 20890]
[56907, 20812]
[57689, 20613]
[57937, 21119]
[61141, 20938]
[56406, 20681]
[55499, 20471]
[56709, 20780]
[57137, 20861]
[55435, 20460]
[56083, 20614]
[57775, 20849]
[52664, 19242]
[58086, 20807]
[55354, 20443]
[58085, 20457]
[54955, 20328]
[57649, 20681]
[56924, 20471]
[58083, 20780]
[56889, 20807]
[56774, 20622]
[56708, 20780]
[52871, 19783]
[58113, 20897]
[57076, 20849]
[56406, 20681]
[55499, 20471]
[56709, 20780]
[57137, 20861]
[55435, 20460]
[56083, 20614]
[57775, 20849]
[56821, 20780]
[58102, 20861]
[58095, 20844]
[53307, 19989]
[57599, 20614]
[58097, 20849]
[56408, 20681]
[57553, 20780]
[58086, 20807]
[55354, 20443]
[58085, 20457]
[54955, 20328]
[57649, 20681]
[56924, 20471]
[58083, 20780]
[56889, 20807]
[56774, 20622]
[56708, 20780]
[52871, 19783]
[58113, 20897]
[58104, 20861]
[57936, 21119]
[52693, 19709]
[57014, 20839]
[57415, 20896]
[57115, 20499]
[54962, 20335]
[57475, 20620]
[51681, 19379]
[57016, 20839]
[51609, 19364]
[54930, 20088]
[58618, 21328]
[52230, 19588]
[56603, 20720]
[53720, 20098]
[56430, 20682]
[53711, 20094]
[55464, 20465]
[57290, 20896]
[52511, 18310]
[54961, 20334]
[56197, 20620]
[58399, 20896]
[52435, 19639]
[54913, 20298]
[51938, 19456]
[58431, 21328]
[54938, 20317]
[57017, 20839]
[56501, 20696]
[51711, 19389]
[57004, 20834]
[57288, 20896]
[52522, 19671]
[57289, 20896]
[57836, 20815]
[55637, 20499]
[52786, 19752]
[57935, 21119]
[57135, 20618]
[52246, 19593]
[55434, 20460]
[51918, 19452]
[52663, 19242]
[57747, 20930]
[51702, 19383]
[56066, 20613]
[54949, 20325]
[56116, 20615]
[56180, 20619]
[54909, 20294]
[56781, 20788]
[54939, 20318]
[56261, 20615]
[57492, 20934]
[57474, 20619]
[54916, 20301]
[56783, 20788]
[55986, 20527]
[55434, 20460]
[57135, 20618]
[51918, 19452]
[52663, 19242]
[57747, 20930]
[51702, 19383]
[54949, 20325]
[56116, 20615]
[56180, 20619]
[56066, 20613]
[54909, 20294]
[56781, 20788]
[54939, 20318]
[56261, 20615]
[57492, 20934]
[57474, 20619]
[51603, 19062]
[54916, 20301]
[56783, 20788]
[55986, 20527]
[57026, 20615]
[57134, 20618]
[48480, 18336]
[56424, 20682]
[56602, 20720]
[57477, 20890]
[57325, 20900]
[55094, 20360]
[56425, 20682]
[56934, 20552]
[52827, 19765]
[55351, 20443]
[55480, 20468]
[52156, 19558]
[52597, 19689]
[55353, 20443]
[56403, 20468]
[53202, 19926]
[56601, 20720]
[56214, 20621]
[57251, 20890]
[56766, 20468]
[55849, 20552]
[54740, 20256]
[57253, 20890]
[57326, 20900]
[52121, 19523]
[56933, 20552]
[52455, 19648]
[52692, 19709]
[56816, 20720]
[53622, 20065]
[54911, 20296]
[51981, 19471]
[55676, 20505]
[57400, 20552]
[51680, 19379]
[55715, 20511]
[54953, 20326]
[52702, 19714]
[48671, 18359]
[56424, 20682]
[48479, 18336]
[57462, 20844]
[56922, 20471]
[50329, 18826]
[57435, 20613]
[56862, 20801]
[55433, 20460]
[57795, 20471]
[57464, 20505]
[56905, 20812]
[53715, 17602]
[53458, 20027]
[57398, 20801]
[47668, 17992]
[56877, 20460]
[58153, 20812]
[55498, 20471]
[56671, 20535]
[57464, 20505]
[56905, 20812]
[53715, 17602]
[53458, 20027]
[57398, 20801]
[47668, 17992]
[56877, 20460]
[58153, 20812]
[55498, 20471]
[56671, 20535]
[52701, 19713]
[56065, 20613]
[55104, 20365]
[56545, 20707]
[57041, 20844]
[55937, 20471]
[56819, 20535]
[51257, 19256]
[56822, 20613]
[55416, 20457]
[57487, 20933]
[51435, 19292]
[56864, 20801]
[57306, 20897]
[52270, 19597]
[55928, 20460]
[57425, 20432]
[57446, 20812]
[56977, 20476]
[53716, 17602]
[57039, 20844]
[52009, 19487]
[57442, 20801]
[55819, 20535]
[56878, 20460]
[61144, 20938]
[51701, 19383]
[57040, 20844]
[48478, 18336]
[56196, 20620]
[52901, 21155]
[58123, 21232]
[56925, 20815]
[51920, 19454]
[56928, 20815]
[56196, 20620]
[52691, 19709]
[53002, 19829]
[51950, 19462]
[58125, 21234]
[56497, 20696]
[51500, 19320]
[57034, 20841]
[53723, 20097]
[55713, 20511]
[56500, 20696]
[51505, 19325]
[56927, 20815]
[52300, 19611]
[56930, 20815]
[51920, 19454]
[56928, 20815]
[52691, 19709]
[53002, 19829]
[56196, 20620]
[51950, 19462]
[48477, 18336]
[51700, 19383]
[51560, 19342]
[51602, 19062]
[52434, 19639]
[52999, 19827]
[52682, 19705]
[52190, 19563]
[54754, 20258]
[57205, 20437]
[48567, 18346]
[52076, 19501]
[57114, 20550]
[51214, 19246]
[57205, 20437]
[48567, 18346]
[52076, 19501]
[57114, 20550]
[51214, 19246]
[56990, 20258]
[55994, 19780]
[51679, 19379]
[52669, 19696]
[52894, 19790]
[55329, 20437]
[51940, 19458]
[55910, 20437]
[54912, 20297]
[55847, 20550]
[56984, 20258]
[48476, 18336]
[52253, 18468]
[56884, 20256]
[50222, 18807]
[51522, 19336]
[55934, 20465]
[57860, 20831]
[52689, 19709]
[56552, 20711]
[53016, 19831]
[56891, 20465]
[57031, 20841]
[57129, 20511]
[56382, 19245]
[55143, 20382]
[52170, 19210]
[56893, 20465]
[53621, 20065]
[51582, 19350]
[57029, 18468]
[55674, 20505]
[52958, 19807]
[52129, 19531]
[55462, 20465]
[57030, 20841]
[53722, 20097]
[56551, 20711]
[51606, 19362]
[56890, 20465]
[56213, 20621]
[56847, 20097]
[56553, 20711]
[57127, 20511]
[51207, 19245]
[54739, 20256]
[52061, 19499]
[56892, 20465]
[57271, 20621]
[57033, 20841]
[52253, 18468]
[56884, 20256]
[50222, 18807]
[56549, 20711]
[56633, 19350]
[56892, 20465]
[57271, 20621]
[57033, 20841]
[48475, 18336]
[54830, 20270]
[53313, 19993]
[55522, 20476]
[52454, 19648]
[56448, 20443]
[56853, 20457]
[56663, 20535]
[57809, 20659]
[52769, 19746]
[51678, 19379]
[56666, 20535]
[52310, 19614]
[52284, 19608]
[52599, 19690]
[56668, 20535]
[52711, 19723]
[50328, 18826]
[56667, 20535]
[52680, 19705]
[52710, 19722]
[57808, 20476]
[55415, 20457]
[54929, 20088]
[52676, 19703]
[56999, 20830]
[55298, 20432]
[55120, 20370]
[56455, 20683]
[55102, 20365]
[56851, 20457]
[54830, 20270]
[53313, 19993]
[56448, 20443]
[56853, 20457]
[56663, 20535]
[57809, 20659]
[52680, 19705]
[52710, 19722]
[55415, 20457]
[54929, 20088]
[52676, 19703]
[56999, 20830]
[55120, 20370]
[56455, 20683]
[55102, 20365]
[56851, 20457]
[48474, 18336]
[51858, 19430]
[56579, 20065]
[55902, 20564]
[51937, 19456]
[55155, 20393]
[53335, 20007]
[55117, 20369]
[57412, 20918]
[56255, 19456]
[53696, 19430]
[51975, 19470]
[52433, 19639]
[53620, 20065]
[52233, 19590]
[52059, 19497]
[55841, 20545]
[57776, 20007]
[52229, 19587]
[51858, 19430]
[56579, 20065]
[55902, 20564]
[48473, 18336]
[47512, 17944]
[51576, 19349]
[52771, 19748]
[51999, 19477]
[51766, 19407]
[52967, 19813]
[51529, 19339]
[52075, 19501]
[52189, 19563]
[52041, 19494]
[53294, 19477]
[52893, 19790]
[51709, 19387]
[56249, 19501]
[51339, 19267]
[55995, 19790]
[57411, 20917]
[55842, 20546]
[51800, 19416]
[51576, 19349]
[47512, 17944]
[52771, 19748]
[51999, 19477]
[51766, 19407]
[48472, 18336]
[55905, 19255]
[51949, 19462]
[51970, 19469]
[54816, 20269]
[53706, 20090]
[53618, 20065]
[52467, 20605]
[57550, 20563]
[56575, 20065]
[52660, 19242]
[51408, 19284]
[52580, 19685]
[52116, 19518]
[51213, 19246]
[56576, 20065]
[55905, 19255]
[51949, 19462]
[53576, 19685]
[55093, 20359]
[57552, 20659]
[56920, 19462]
[53355, 18826]
[55905, 19255]
[51949, 19462]
[53576, 19685]
[55093, 20359]
[48491, 18337]
[57552, 20659]
[56920, 19462]
[53355, 18826]
[54748, 20090]
[56386, 20563]
[50327, 18826]
[48471, 18336]
[57846, 21067]
[56489, 19632]
[51581, 19350]
[52252, 18468]
[54778, 20261]
[52169, 19210]
[56248, 19244]
[48380, 18319]
[52462, 19649]
[52380, 19632]
[53635, 20070]
[51627, 19370]
[57410, 20888]
[53006, 19632]
[52678, 19705]
[56296, 19608]
[55017, 19591]
[56487, 19632]
[55845, 20549]
[51206, 19245]
[56489, 19632]
[51581, 19350]
[52252, 18468]
[54778, 20261]
[52169, 19210]
[56248, 19244]
[48380, 18319]
[51677, 19379]
[52283, 19608]
[55957, 20591]
[52243, 19591]
[52054, 19496]
[55324, 19632]
[48470, 18336]
[57501, 20097]
[54737, 20256]
[55970, 19661]
[55205, 19456]
[53306, 19988]
[50326, 18826]
[57491, 20256]
[51431, 19288]
[53352, 18826]
[52826, 19765]
[55972, 20269]
[57409, 20887]
[51936, 19456]
[55990, 19765]
[56268, 20093]
[55843, 20547]
[51221, 19247]
[51840, 19426]
[62579, 22976]
[57408, 19689]
[53701, 20088]
[52502, 19661]
[57490, 20256]
[54815, 20269]
[51617, 18457]
[51948, 19462]
[53351, 18826]
[56250, 19246]
[52596, 19689]
[54877, 20285]
[56256, 19462]
[51632, 19371]
[56270, 19765]
[53713, 20093]
[51617, 18457]
[51948, 19462]
[53351, 18826]
[56250, 19246]
[52951, 19800]
[48469, 18336]
[51811, 19418]
[57419, 20659]
[52155, 19557]
[51716, 19390]
[52432, 19639]
[52329, 19622]
[52070, 18407]
[51580, 19350]
[53334, 20007]
[52382, 19634]
[52188, 19563]
[52058, 19497]
[52838, 19774]
[51304, 19262]
[51803, 19417]
[52918, 19797]
[51993, 19476]
[57419, 20659]
[51811, 19418]
[52155, 19557]
[51716, 19390]
[52432, 19639]
[52329, 19622]
[52070, 18407]
[51580, 19350]
[48468, 18336]
[52074, 19501]
[51441, 19298]
[52892, 19790]
[51961, 19466]
[52579, 19685]
[52966, 19813]
[51916, 19450]
[51947, 19462]
[52119, 19521]
[52834, 19770]
[52403, 19638]
[51974, 19470]
[55101, 19453]
[53558, 20044]
[52953, 19802]
[51799, 19416]
[52955, 19804]
[52466, 20605]
[53641, 20073]
[47511, 17944]
[51568, 19348]
[52051, 18340]
[51407, 19284]
[52479, 19657]
[51618, 19365]
[53194, 19920]
[52659, 19242]
[52179, 19565]
[52479, 19657]
[51618, 19365]
[53194, 19920]
[52659, 19242]
[52179, 19565]
[52379, 19632]
[53553, 20040]
[52013, 19486]
[48467, 18336]
[52950, 19800]
[51958, 19241]
[52242, 19591]
[52320, 19617]
[52216, 19581]
[51333, 17285]
[52461, 19649]
[52489, 19659]
[53634, 20070]
[52793, 19750]
[56758, 20659]
[52973, 19814]
[52704, 19716]
[51998, 19477]
[51205, 19245]
[51527, 19337]
[52337, 19625]
[52210, 19580]
[52453, 19648]
[51857, 19430]
[53712, 20093]
[48466, 18336]
[51353, 19272]
[53004, 19632]
[55208, 19471]
[51685, 19380]
[52887, 19788]
[54814, 20269]
[55932, 20088]
[52251, 18468]
[53704, 20090]
[52168, 19210]
[54982, 19350]
[48490, 18337]
[51676, 19379]
[51839, 19426]
[54746, 20090]
[51979, 19471]
[51211, 19246]
[53700, 20088]
[51579, 19350]
[52339, 19626]
[54777, 20261]
[52979, 19817]
[52378, 19632]
[52484, 19658]
[55195, 19246]
[52282, 19608]
[56254, 19817]
[51526, 19335]
[55991, 19658]
[51353, 19272]
[53004, 19632]
[55208, 19471]
[51685, 19380]
[48465, 18336]
[52949, 19800]
[51600, 19062]
[54979, 19247]
[51990, 19473]
[52825, 19765]
[51934, 19453]
[51219, 19247]
[51715, 19390]
[52228, 19586]
[52431, 19639]
[53333, 20007]
[52187, 19563]
[51199, 19244]
[51616, 18457]
[52351, 19243]
[51199, 19244]
[51616, 18457]
[52351, 19243]
[47723, 18012]
[55246, 20007]
[51539, 18138]
[55191, 19244]
[51778, 19405]
[52060, 19498]
[48464, 18336]
[52069, 18407]
[52019, 19492]
[55201, 19417]
[51263, 19255]
[51969, 19468]
[52989, 18572]
[52050, 18340]
[51838, 19426]
[52572, 19683]
[51802, 19417]
[48721, 18384]
[52891, 19790]
[53667, 17602]
[52543, 19677]
[52194, 19569]
[52389, 19636]
[52881, 17602]
[51708, 19386]
[52308, 19614]
[56347, 18894]
[52069, 18407]
[52019, 19492]
[55201, 19417]
[51263, 19255]
[52989, 18572]
[52050, 18340]
[51969, 19468]
[52948, 19800]
[48463, 18336]
[53292, 19477]
[51631, 19369]
[55220, 19814]
[51827, 19420]
[51574, 19349]
[51935, 19456]
[55197, 19348]
[52960, 19809]
[52336, 19625]
[53292, 19477]
[52239, 18467]
[52488, 19659]
[53633, 20070]
[51284, 19261]
[52141, 19543]
[54812, 19608]
[54745, 20090]
[48942, 18409]
[54859, 19608]
[51567, 19348]
[52509, 18310]
[52328, 19622]
[52915, 19796]
[55198, 19349]
[51406, 19284]
[50483, 18870]
[48642, 16309]
[54751, 19456]
[53702, 20090]
[54986, 19477]
[52972, 19814]
[48970, 18427]
[53261, 19659]
[54988, 19625]
[54744, 20090]
[54981, 19284]
[52142, 19544]
[55216, 20070]
[51997, 19477]
[52281, 19608]
[48462, 18336]
[55212, 20269]
[52172, 19562]
[53694, 19430]
[51338, 19266]
[52215, 19581]
[55213, 19689]
[55015, 19591]
[52072, 19501]
[54824, 19246]
[52541, 20269]
[48717, 18380]
[53468, 19350]
[52209, 19580]
[52241, 19591]
[51973, 19470]
[53574, 19685]
[55058, 19501]
[55211, 19649]
[56328, 20659]
[51208, 19246]
[52541, 20269]
[48717, 18380]
[53468, 19350]
[52241, 19591]
[52209, 19580]
[51973, 19470]
[53574, 19685]
[55058, 19501]
[55211, 19649]
[56328, 20659]
[51208, 19246]
[55085, 19416]
[52810, 19760]
[51577, 19350]
[55207, 19470]
[52000, 19478]
[52578, 19685]
[48461, 18336]
[52947, 19800]
[54775, 20261]
[55203, 19817]
[52405, 19640]
[54992, 19245]
[55154, 20261]
[52971, 19814]
[52452, 19648]
[53522, 19648]
[52014, 19488]
[52483, 19658]
[52978, 19817]
[48298, 18302]
[51332, 17285]
[51907, 19444]
[52965, 19813]
[52672, 19699]
[51933, 19453]
[52792, 19750]
[54826, 17285]
[55219, 19813]
[55027, 19814]
[51675, 19379]
[51204, 19245]
[51837, 19426]
[53699, 20088]
[56326, 20605]
[48379, 18318]
[55008, 19426]
[52374, 19631]
[55204, 20088]
[48460, 18336]
[53651, 18457]
[51375, 19276]
[56346, 20671]
[55019, 19625]
[55030, 18138]
[56344, 19465]
[53543, 19417]
[51957, 19241]
[55011, 19471]
[51218, 19247]
[55037, 19241]
[52186, 19563]
[52778, 18572]
[52049, 18340]
[51538, 18138]
[55061, 19497]
[51801, 19417]
[53631, 20070]
[51978, 19471]
[51228, 19250]
[51215, 19247]
[50453, 18866]
[55023, 20070]
[51217, 19247]
[52440, 19644]
[54983, 19417]
[52430, 19639]
[52056, 19497]
[52327, 19622]
[52335, 19625]
[54983, 19417]
[52430, 19639]
[52056, 19497]
[52327, 19622]
[52335, 19625]
[52946, 19800]
[48459, 18336]
[51405, 19284]
[55040, 19614]
[47510, 17944]
[51831, 19424]
[51525, 19335]
[54993, 19284]
[52963, 19812]
[53096, 19335]
[52273, 19600]
[51777, 19405]
[52307, 19614]
[54779, 19416]
[52068, 18407]
[51373, 19274]
[55039, 18407]
[51561, 19343]
[52238, 18467]
[49903, 18755]
[52250, 18468]
[48489, 18337]
[52593, 19689]
[52824, 19765]
[51399, 19280]
[51714, 19390]
[51797, 19416]
[51562, 19344]
[52594, 19689]
[53581, 19765]
[55005, 19390]
[51545, 19341]
[51405, 19284]
[55040, 19614]
[47510, 17944]
[55005, 19390]
[48458, 18336]
[52197, 19572]
[55028, 19244]
[52531, 19670]
[55038, 19477]
[52889, 19790]
[52245, 19592]
[51198, 19244]
[52240, 19591]
[52132, 19534]
[48229, 18262]
[55169, 19658]
[51972, 19470]
[53291, 19477]
[52011, 19486]
[55012, 19591]
[51706, 19384]
[52214, 19581]
[53540, 19349]
[51630, 19369]
[55031, 19160]
[52577, 19685]
[56306, 20605]
[49203, 18510]
[54728, 19244]
[52459, 19649]
[51855, 19430]
[53573, 19685]
[51808, 19418]
[52133, 19535]
[55044, 19649]
[53693, 19430]
[52166, 19210]
[52890, 19790]
[51573, 19349]
[54852, 19418]
[55013, 19591]
[51401, 19282]
[52500, 19661]
[53693, 19430]
[52166, 19210]
[52890, 19790]
[54852, 19418]
[55013, 19591]
[51401, 19282]
[52500, 19661]
[51559, 19160]
[54800, 19349]
[55010, 19470]
[52482, 19658]
[48457, 18336]
[52945, 19800]
[50440, 18858]
[52934, 19794]
[53382, 16449]
[52977, 19817]
[51301, 16449]
[52708, 19720]
[53538, 17285]
[52657, 19242]
[52964, 19813]
[52968, 19814]
[52208, 19580]
[52763, 19740]
[51932, 19453]
[52791, 19750]
[51331, 17285]
[51674, 19379]
[52151, 19553]
[56324, 20657]
[52745, 19164]
[49529, 18894]
[51835, 19426]
[50439, 18857]
[53697, 20088]
[52886, 19787]
[51403, 19284]
[52487, 19659]
[52373, 19631]
[53382, 16449]
[52977, 19817]
[51301, 16449]
[52708, 19720]
[53538, 17285]
[56322, 20655]
[56319, 20654]
[56317, 20652]
[51976, 19471]
[54734, 18138]
[52297, 16411]
[51262, 19255]
[51710, 19388]
[51977, 19471]
[51861, 19433]
[53638, 19255]
[53545, 19470]
[49316, 18539]
[52055, 19497]
[56004, 19622]
[53545, 19470]
[49316, 18539]
[52055, 19497]
[56004, 19622]
[51995, 19477]
[53551, 19497]
[51971, 19470]
[53342, 19255]
[51275, 19258]
[52429, 19639]
[53066, 19335]
[51994, 19477]
[52303, 19614]
[51859, 19431]
[53474, 19471]
[56003, 20605]
[51524, 19335]
[52944, 19800]
[53572, 19685]
[49893, 18750]
[53552, 19580]
[52880, 17602]
[51202, 19245]
[52480, 19658]
[48670, 18358]
[52933, 19794]
