[21478, 5106]
[20720, 3857]
[20644, 693]
[20666, 1107]
[17583, 454]
[20746, 3889]
[20668, 3374]
[20676, 2384]
[20638, 474]
[20707, 3421]
[20742, 3885]
[17411, 2673]
[17362, 843]
[20699, 2544]
[54083, 20141]
[20663, 3188]
[20737, 3880]
[20636, 3762]
[20695, 2537]
[20747, 3890]
[20654, 3176]
[20716, 3851]
[20646, 753]
[20667, 1112]
[20653, 866]
[20706, 3839]
[20672, 1126]
[20727, 3870]
[20662, 1035]
[20697, 3077]
[20634, 421]
[20738, 3881]
[20731, 3874]
[20665, 1104]
[20642, 632]
[20701, 2546]
[17693, 3460]
[20705, 3839]
[17641, 2860]
[17596, 784]
[20704, 3839]
[17582, 454]
[20657, 3179]
[20703, 3838]
[20678, 1870]
[20698, 3412]
[20640, 3766]
[16548, 1152]
[17581, 454]
[20692, 3824]
[20696, 3829]
[54488, 20213]
[20661, 987]
[20658, 947]
[20686, 3061]
[20639, 3765]
[20719, 3854]
[20687, 3819]
[20743, 3886]
[20633, 2258]
[17580, 454]
[20691, 3824]
[20669, 3194]
[6168, 1879]
[20693, 3824]
[20700, 2545]
[20681, 1152]
[23725, 6877]
[23067, 3762]
[17638, 1945]
[17579, 449]
[17427, 3248]
[17584, 466]
[54082, 20141]
[17699, 3466]
[17633, 1066]
[17610, 3360]
[17691, 3458]
[17665, 3426]
[17614, 1012]
[17613, 2790]
[17664, 3084]
[17648, 3066]
[17599, 832]
[17585, 474]
[17637, 2837]
[16550, 2511]
[17636, 3387]
[17589, 3007]
[17698, 3465]
[54344, 20196]
[17578, 421]
[17627, 1866]
[17700, 3467]
[17661, 3422]
[17668, 3429]
[17618, 3188]
[17677, 3443]
[17607, 3179]
[17651, 2537]
[17592, 702]
[17575, 403]
[17353, 744]
[17605, 886]
[17644, 2409]
[17601, 5267]
[17617, 3188]
[17676, 3442]
[17591, 698]
[17587, 3337]
[17640, 2844]
[17686, 3452]
[17688, 3454]
[17639, 2842]
[17593, 702]
[17574, 403]
[17675, 3441]
[17595, 749]
[17234, 3023]
[17628, 2815]
[17697, 3464]
[17678, 3444]
[17655, 2544]
[17654, 3412]
[17694, 3461]
[17604, 3176]
[17682, 3448]
[17342, 465]
[17594, 749]
[17629, 1126]
[17684, 3450]
[17452, 3282]
[17619, 2375]
[17696, 3463]
[17652, 3077]
[17590, 693]
[17653, 3412]
[17621, 1107]
[17690, 3457]
[17632, 2384]
[20803, 3896]
[17634, 2504]
[17586, 3336]
[17670, 3431]
[17687, 3453]
[17616, 1035]
[17680, 3446]
[17626, 3194]
[6193, 1090]
[17622, 1112]
[17338, 454]
[17615, 1035]
[17681, 3447]
[17620, 1104]
[17588, 632]
[20991, 1090]
[17657, 2546]
[17683, 3449]
[17247, 1866]
[17666, 3427]
[17695, 3462]
[17645, 3061]
[17304, 3100]
[17659, 3420]
[17667, 3428]
[17646, 3064]
[17669, 3430]
[17679, 3445]
[17608, 947]
[17623, 3374]
[17611, 987]
[5909, 1152]
[17649, 2882]
[17660, 3421]
[16567, 1946]
[17576, 2258]
[16473, 18527]
[17656, 2545]
[16552, 1154]
[17447, 3277]
[17577, 2258]
[54377, 20200]
[54390, 20200]
[23726, 6878]
[22455, 6073]
[20797, 2421]
[17351, 698]
[17409, 3065]
[17399, 2844]
[17211, 454]
[17240, 1012]
[17428, 3249]
[17451, 3281]
[17228, 2473]
[17392, 3204]
[17387, 3041]
[16549, 2511]
[17436, 3259]
[17359, 832]
[17396, 2837]
[16518, 1124]
[17397, 1945]
[17337, 449]
[21917, 403]
[17256, 3045]
[17403, 2205]
[17413, 2432]
[17343, 466]
[17395, 3207]
[17318, 3102]
[17431, 3254]
[17439, 3269]
[17435, 3258]
[17229, 2473]
[21855, 6071]
[17352, 702]
[17334, 403]
[17210, 454]
[17375, 1012]
[17348, 3156]
[1244, 300]
[17389, 3201]
[17404, 2409]
[54343, 20196]
[17358, 784]
[17360, 5267]
[17306, 3102]
[17410, 3066]
[17277, 2673]
[17350, 693]
[17429, 3250]
[17381, 1107]
[17440, 3270]
[17425, 3914]
[17344, 474]
[17355, 749]
[17398, 2842]
[16519, 1866]
[17361, 3171]
[17388, 2384]
[17374, 2790]
[17345, 479]
[21876, 749]
[21851, 3041]
[17418, 2544]
[54081, 20141]
[17445, 3275]
[17454, 3284]
[17423, 3914]
[17441, 3271]
[17416, 2537]
[17373, 2790]
[20811, 3914]
[17366, 3176]
[17356, 749]
[17212, 465]
[17367, 886]
[17422, 3243]
[17401, 2860]
[17258, 1140]
[17379, 2375]
[17368, 926]
[17406, 2671]
[17417, 3077]
[17349, 632]
[17376, 1035]
[17442, 3272]
[17380, 1104]
[17420, 2546]
[17357, 753]
[17270, 2409]
[21915, 1035]
[17370, 3179]
[17402, 2517]
[17384, 2815]
[17208, 421]
[17391, 2504]
[17400, 2513]
[17448, 3278]
[17328, 3130]
[17453, 3283]
[17382, 1112]
[17385, 1126]
[20796, 2421]
[17407, 3064]
[6251, 794]
[17378, 3188]
[17231, 3020]
[21888, 5472]
[17336, 2258]
[21842, 5426]
[17283, 2537]
[15991, 1875]
[17437, 3267]
[17372, 987]
[17324, 3126]
[17443, 3273]
[17449, 3279]
[17412, 2882]
[20813, 3916]
[6246, 794]
[17377, 3188]
[17414, 2890]
[21886, 5470]
[17405, 3061]
[17335, 2258]
[17408, 3065]
[21867, 5451]
[17450, 3280]
[17383, 3194]
[17326, 3128]
[17419, 2545]
[17371, 2784]
[17214, 474]
[21890, 5474]
[17365, 866]
[17293, 3087]
[21906, 3188]
[23724, 6877]
[20806, 3910]
[20778, 3905]
[20795, 2421]
[20794, 2421]
[17268, 2205]
[17209, 449]
[17220, 693]
[17219, 666]
[16570, 2407]
[17250, 2819]
[17276, 3066]
[17322, 3124]
[17262, 2844]
[16466, 722]
[17204, 403]
[16551, 1154]
[17226, 784]
[21883, 722]
[17302, 3097]
[17309, 3110]
[17273, 2415]
[17280, 2432]
[17260, 3049]
[17217, 3005]
[54342, 20196]
[17329, 3131]
[17265, 2399]
[6312, 3255]
[16531, 2194]
[17289, 2912]
[17286, 2544]
[21847, 2790]
[21898, 5482]
[17290, 3084]
[17223, 749]
[16516, 1121]
[17238, 2790]
[16449, 465]
[16506, 1938]
[15822, 796]
[17295, 3089]
[17332, 3134]
[17245, 1107]
[17319, 3121]
[17323, 3125]
[17294, 3088]
[17315, 3117]
[17311, 3112]
[17291, 3085]
[17232, 886]
[17259, 2837]
[17224, 749]
[20793, 2421]
[16481, 2473]
[17299, 3094]
[17296, 3090]
[17264, 2513]
[17316, 3118]
[17313, 3115]
[17327, 3129]
[17242, 1035]
[17222, 702]
[17303, 3098]
[16559, 2400]
[17249, 1126]
[17297, 3091]
[17279, 3070]
[17292, 3086]
[17221, 698]
[17272, 2671]
[17285, 3077]
[17218, 632]
[17288, 2546]
[17252, 3041]
[17244, 1104]
[16482, 2473]
[17312, 3113]
[16661, 2968]
[17305, 3101]
[17225, 753]
[17241, 1035]
[16543, 1945]
[17267, 2517]
[17282, 2890]
[17248, 2815]
[20792, 2421]
[21854, 421]
[17206, 2258]
[17301, 3096]
[16118, 744]
[16575, 2525]
[17308, 3109]
[17230, 866]
[17236, 1857]
[17266, 2860]
[16529, 1138]
[16534, 1140]
[17274, 3064]
[54375, 20198]
[21861, 1140]
[17298, 3092]
[16595, 2537]
[16599, 2541]
[17237, 987]
[17251, 2643]
[17235, 2784]
[17278, 2882]
[16119, 744]
[54341, 20196]
[17207, 2258]
[17254, 1137]
[17284, 3076]
[17271, 3061]
[16445, 421]
[16597, 2538]
[17287, 2545]
[20791, 2421]
[17202, 2990]
[16658, 2965]
[21920, 2901]
[21868, 2539]
[16579, 2415]
[16667, 2974]
[16660, 2967]
[16636, 2943]
[16478, 5267]
[16616, 2917]
[16657, 2964]
[16649, 2956]
[16468, 749]
[21919, 2901]
[16190, 2539]
[16622, 2923]
[21921, 2901]
[16517, 1124]
[16574, 2524]
[54389, 20200]
[20790, 2421]
[20789, 2421]
[20812, 3915]
[16524, 2819]
[21884, 886]
[16452, 466]
[16544, 1147]
[54080, 20141]
[16643, 2950]
[16486, 886]
[16591, 2890]
[16586, 2532]
[16471, 784]
[16669, 2976]
[16566, 2205]
[16584, 2432]
[16614, 3084]
[16654, 2961]
[21885, 886]
[16618, 2919]
[16630, 2935]
[16554, 2513]
[16462, 693]
[16503, 1012]
[16627, 2930]
[21845, 693]
[16446, 449]
[16617, 2918]
[16472, 18527]
[16441, 403]
[16546, 2842]
[16648, 2955]
[16476, 832]
[16541, 2837]
[21849, 2790]
[16465, 702]
[16528, 2384]
[16521, 2815]
[21903, 474]
[16556, 2399]
[16488, 926]
[16612, 2912]
[16490, 935]
[16645, 2952]
[16605, 2544]
[16508, 2375]
[16537, 1870]
[16581, 2673]
[16647, 2954]
[16512, 1107]
[16640, 2947]
[16501, 2790]
[16454, 474]
[15965, 1866]
[6191, 796]
[16590, 2890]
[21904, 474]
[16547, 2844]
[16646, 2953]
[20788, 2421]
[16181, 2416]
[16609, 2546]
[16127, 843]
[16485, 877]
[16505, 1035]
[16634, 2941]
[16564, 2517]
[16470, 753]
[21857, 877]
[16514, 1112]
[16533, 2504]
[5557, 1782]
[16444, 421]
[54079, 20141]
[16589, 2534]
[16463, 698]
[16515, 1121]
[21910, 632]
[16510, 1104]
[16459, 632]
[16642, 2949]
[16659, 2966]
[21840, 1126]
[21881, 843]
[16572, 2409]
[16569, 2407]
[16668, 2975]
[16523, 1126]
[16644, 2951]
[21880, 1112]
[16577, 2671]
[16663, 2970]
[16639, 2946]
[16526, 2643]
[16582, 2882]
[16457, 2744]
[16650, 2957]
[21874, 987]
[16492, 2784]
[16628, 2931]
[16443, 2258]
[21860, 2882]
[16607, 2545]
[16593, 2893]
[16484, 866]
[16562, 2860]
[16456, 479]
[16615, 2916]
[16477, 5267]
[16637, 2944]
[16495, 1857]
[16536, 2506]
[16497, 987]
[20787, 2421]
[23723, 6877]
[20798, 877]
[16511, 1107]
[20786, 2421]
[16619, 2920]
[16665, 2972]
[16610, 3386]
[16542, 1945]
[16530, 2194]
[16451, 466]
[16204, 2697]
[16440, 403]
[16664, 2971]
[21848, 2790]
[16464, 702]
[16502, 1012]
[16620, 2921]
[16578, 2415]
[16635, 2942]
[16154, 1138]
[16565, 2205]
[16158, 1140]
[16583, 2432]
[16460, 666]
[16539, 2836]
[16500, 2790]
[20785, 2421]
[15996, 2416]
[54339, 20196]
[16662, 2969]
[16623, 2926]
[16638, 2945]
[16174, 2407]
[16557, 2400]
[16576, 2671]
[16596, 2538]
[16475, 832]
[16629, 2932]
[16527, 2384]
[16520, 2815]
[16545, 1149]
[16555, 2399]
[16487, 926]
[16611, 2912]
[16558, 2400]
[15953, 1000]
[16604, 2544]
[16507, 2375]
[16493, 977]
[16580, 2673]
[16467, 749]
[20784, 2421]
[54388, 20200]
[16509, 1104]
[16104, 449]
[16150, 1124]
[16106, 449]
[16522, 1126]
[16652, 2959]
[16592, 2535]
[16608, 2546]
[16453, 474]
[16480, 2473]
[16651, 2958]
[16134, 947]
[16504, 1035]
[16563, 2517]
[16540, 2837]
[16105, 449]
[54487, 20213]
[16653, 2960]
[16469, 753]
[16498, 2790]
[16483, 866]
[16641, 2948]
[16561, 2860]
[6314, 1099]
[16455, 479]
[16571, 2409]
[16447, 454]
[16494, 1857]
[21841, 454]
[16535, 2506]
[16496, 987]
[16499, 2790]
[16525, 2643]
[16625, 2928]
[16633, 2940]
[16448, 465]
[16442, 2258]
[15946, 886]
[16585, 2532]
[16489, 935]
[16538, 2393]
[16606, 2545]
[16624, 2927]
[20783, 2421]
[20801, 1107]
[16157, 2504]
[16215, 2708]
[16131, 2353]
[16217, 2710]
[16113, 666]
[16211, 2704]
[16138, 1012]
[16162, 1945]
[21889, 5473]
[16183, 2418]
[16210, 2703]
[16225, 2718]
[16122, 784]
[16111, 2598]
[15887, 2416]
[16207, 2700]
[6309, 744]
[16101, 403]
[16189, 2538]
[16200, 2693]
[16117, 722]
[16209, 2702]
[15973, 1140]
[16011, 2543]
[16224, 2717]
[16126, 5267]
[16116, 702]
[16132, 926]
[16171, 2205]
[16202, 2695]
[16182, 2432]
[16163, 2655]
[16191, 2541]
[21914, 5498]
[16114, 693]
[16123, 18527]
[16199, 2692]
[16214, 2707]
[16223, 2716]
[16188, 2537]
[16112, 632]
[16203, 2696]
[16218, 2711]
[16156, 2194]
[16187, 2535]
[16177, 2525]
[16136, 1857]
[16125, 832]
[16160, 1870]
[16170, 2517]
[16193, 2544]
[16228, 2721]
[16206, 2699]
[16179, 2415]
[16176, 2524]
[16108, 466]
[16144, 2375]
[16180, 2673]
[16120, 749]
[16212, 2705]
[16227, 2720]
[21911, 2375]
[16220, 2713]
[16164, 2511]
[15972, 2504]
[16107, 465]
[16149, 1123]
[15969, 1138]
[16186, 2535]
[6049, 796]
[54486, 20213]
[16147, 1112]
[16184, 2532]
[16155, 1941]
[16133, 935]
[16185, 2534]
[16166, 2513]
[16197, 2690]
[16172, 1946]
[16109, 474]
[16221, 2714]
[16146, 1104]
[5971, 796]
[16208, 2701]
[16173, 2407]
[16151, 1126]
[16216, 2709]
[54387, 20200]
[15923, 449]
[16110, 479]
[16196, 2689]
[16195, 2546]
[16205, 2698]
[16198, 2691]
[16142, 1035]
[16153, 2384]
[16168, 2400]
[16019, 2551]
[16102, 2258]
[15829, 886]
[15989, 2206]
[15971, 2194]
[20782, 2421]
[15968, 1137]
[16161, 2393]
[16226, 2719]
[16135, 977]
[16219, 2712]
[16213, 2706]
[16194, 2545]
[16139, 2488]
[16129, 2473]
[15922, 421]
[16141, 2488]
[6269, 1940]
[16130, 866]
[16201, 2694]
[20774, 2504]
[16169, 2400]
[21858, 1104]
[15947, 2353]
[15912, 2441]
[16009, 2541]
[16015, 2547]
[16032, 2566]
[15963, 1121]
[21866, 5267]
[21863, 465]
[16027, 2561]
[15931, 632]
[16026, 2558]
[15980, 1154]
[16036, 2570]
[15986, 2205]
[5956, 1090]
[16028, 2562]
[15864, 1140]
[54337, 20196]
[15977, 1147]
[15806, 454]
[15942, 5267]
[6039, 1090]
[15998, 2432]
[16012, 2544]
[16004, 2535]
[15932, 666]
[15925, 465]
[15933, 693]
[54078, 20141]
[15927, 466]
[3541, 1857]
[15960, 1104]
[15937, 749]
[15992, 2524]
[16005, 2537]
[15976, 1945]
[16021, 2553]
[15983, 2400]
[16010, 2542]
[15952, 1858]
[15993, 2525]
[15988, 2407]
[15926, 466]
[15961, 2493]
[13496, 2208]
[15967, 2384]
[16035, 2569]
[15997, 2529]
[15985, 2517]
[15945, 877]
[15948, 926]
[15982, 2399]
[15981, 2513]
[16001, 2488]
[15987, 1946]
[16016, 2548]
[15979, 2511]
[16018, 2550]
[16007, 2539]
[54386, 20200]
[15929, 479]
[16014, 2546]
[15958, 1035]
[16000, 2532]
[15964, 1123]
[16037, 2571]
[54485, 20213]
[15938, 753]
[15949, 969]
[15995, 2415]
[16022, 2554]
[15962, 1112]
[15838, 935]
[15970, 1941]
[16034, 2568]
[21894, 2473]
[16020, 2552]
[15956, 2488]
[13506, 2214]
[15959, 1938]
[15950, 977]
[16013, 2545]
[15975, 2393]
[15994, 2209]
[15951, 987]
[16024, 2556]
[15944, 866]
[15826, 843]
[15943, 2473]
[21893, 2473]
[15862, 1868]
[15955, 2488]
[13505, 2214]
[13476, 1124]
[15921, 2258]
[21892, 2473]
[20816, 3918]
[20810, 2416]
[20775, 2504]
[23722, 6877]
[15821, 18527]
[15907, 2436]
[15857, 1134]
[15847, 1035]
[15883, 2412]
[15849, 2375]
[15800, 403]
[15893, 2422]
[15820, 18527]
[15814, 693]
[15802, 403]
[15810, 474]
[6259, 1154]
[15851, 1107]
[6080, 3255]
[15879, 2407]
[15805, 449]
[15889, 2418]
[15861, 2194]
[15859, 1138]
[15910, 2439]
[15804, 421]
[15801, 403]
[15894, 2423]
[15816, 702]
[13445, 886]
[20780, 3903]
[15898, 2427]
[15891, 2420]
[15823, 3912]
[15825, 5267]
[15875, 2205]
[15909, 2438]
[15809, 466]
[15876, 1946]
[21872, 947]
[15824, 832]
[15904, 2433]
[13460, 1012]
[15874, 2402]
[13503, 2214]
[15882, 1875]
[15880, 2206]
[21901, 466]
[15850, 1104]
[15817, 722]
[15807, 465]
[13504, 2214]
[15917, 2446]
[15831, 926]
[15837, 932]
[15818, 749]
[15836, 931]
[15890, 2419]
[15873, 2400]
[15906, 2435]
[6106, 962]
[21912, 2400]
[15897, 2426]
[15884, 2525]
[15908, 2437]
[15856, 1126]
[54385, 20200]
[15813, 693]
[15811, 479]
[15872, 2400]
[15858, 2384]
[15896, 2425]
[15914, 2443]
[15839, 969]
[15834, 929]
[15815, 698]
[15895, 2424]
[15860, 1941]
[13441, 5267]
[15845, 2488]
[15915, 2444]
[15866, 1870]
[15840, 977]
[15867, 2393]
[15885, 2209]
[15869, 1945]
[15881, 2409]
[15833, 928]
[15803, 2258]
[15848, 1938]
[15846, 2488]
[15842, 1858]
[15841, 987]
[15905, 2434]
[23721, 6877]
[20776, 2504]
[13454, 935]
[13528, 2243]
[13480, 1134]
[13526, 2241]
[13435, 702]
[54336, 20196]
[13485, 1868]
[13457, 981]
[13425, 449]
[13431, 632]
[6284, 1949]
[13510, 2223]
[13536, 2255]
[13514, 2227]
[13430, 632]
[13432, 666]
[13446, 2353]
[13509, 2222]
[6109, 1154]
[13424, 421]
[13513, 2226]
[54384, 20200]
[13522, 2237]
[13484, 2194]
[13482, 1138]
[21870, 5454]
[13517, 2231]
[13499, 2211]
[13474, 1121]
[13470, 1106]
[38035, 709]
[13534, 2253]
[13512, 2225]
[13466, 1047]
[13461, 1021]
[13498, 3895]
[13493, 2205]
[6086, 2511]
[13490, 2200]
[13456, 977]
[6324, 1012]
[13516, 2230]
[13533, 2252]
[6306, 947]
[6260, 1975]
[13433, 693]
[13429, 479]
[13423, 2258]
[13448, 927]
[13451, 930]
[13530, 2247]
[13538, 2257]
[6240, 1972]
[54483, 20213]
[13502, 2214]
[6252, 1982]
[13519, 2234]
[6322, 1974]
[13527, 2242]
[13500, 2432]
[13521, 2236]
[13477, 1866]
[13529, 2246]
[6450, 1962]
[13531, 2248]
[5715, 709]
[6316, 1981]
[13465, 1035]
[6289, 1973]
[13511, 2224]
[13436, 749]
[6174, 454]
[13478, 1126]
[13520, 2235]
[13447, 926]
[13472, 1112]
[13494, 2206]
[13524, 2239]
[13439, 18527]
[6335, 1124]
[13532, 2249]
[54077, 20141]
[42799, 2240]
[6310, 1958]
[13468, 2375]
[13479, 2189]
[13475, 1123]
[54383, 20200]
[6328, 1140]
[6321, 784]
[13437, 753]
[13453, 932]
[13525, 2240]
[13518, 2232]
[20809, 3913]
[21852, 2488]
[13535, 2254]
[13459, 1858]
[13537, 2256]
[6294, 702]
[13458, 987]
[13426, 465]
[6247, 986]
[13508, 2221]
[13463, 2488]
[13455, 969]
[54335, 20196]
[13450, 929]
[13444, 877]
[6120, 744]
[13492, 1873]
[13483, 1941]
[21853, 2488]
[13497, 2209]
[13434, 698]
[42450, 2256]
[6188, 1908]
[13462, 2488]
[5876, 744]
[13443, 866]
[13491, 2203]
[13464, 2488]
[13489, 1945]
[13442, 843]
[6338, 5267]
[13449, 928]
[20777, 3904]
[20802, 3908]
[6344, 1047]
[6480, 1898]
[6340, 632]
[6454, 666]
[6299, 1132]
[6288, 1149]
[6326, 1970]
[5817, 796]
[6318, 1980]
[6330, 403]
[6297, 2214]
[6139, 1898]
[42816, 1965]
[6341, 1960]
[6332, 1967]
[6315, 632]
[6285, 1984]
[6342, 421]
[6329, 1943]
[6345, 1953]
[6293, 1868]
[6327, 449]
[6334, 479]
[6319, 1979]
[6264, 935]
[6336, 1121]
[6283, 2214]
[6337, 1965]
[6331, 1134]
[6189, 1903]
[6217, 1939]
[6195, 937]
[6301, 1866]
[6135, 1885]
[6167, 1900]
[6307, 1961]
[6279, 1954]
[42823, 1900]
[42728, 1964]
[6302, 1035]
[6176, 1012]
[6143, 1152]
[6295, 722]
[6162, 947]
[6248, 937]
[6445, 1900]
[6287, 1875]
[6211, 981]
[6300, 474]
[6286, 927]
[6290, 693]
[6280, 1955]
[6303, 930]
[6304, 1964]
[6292, 1971]
[6282, 466]
[6305, 1107]
[6311, 1957]
[6296, 1136]
[6277, 1959]
[6268, 1966]
[6250, 1952]
[6265, 753]
[6239, 969]
[6271, 932]
[6261, 18527]
[6153, 886]
[6254, 1978]
[6133, 1893]
[6249, 1956]
[6274, 1104]
[6161, 5267]
[6272, 931]
[6258, 2375]
[6275, 749]
[42411, 1893]
[6270, 1126]
[6266, 926]
[6140, 1877]
[6273, 1112]
[6255, 1977]
[6276, 1938]
[6256, 2206]
[6262, 18527]
[6257, 1946]
[6244, 1106]
[6415, 1893]
[6190, 1099]
[6223, 2258]
[6177, 1872]
[6267, 1123]
[6225, 877]
[6213, 1021]
[6179, 1140]
[6233, 1983]
[21844, 1945]
[6227, 698]
[6220, 1869]
[6222, 1968]
[6214, 2488]
[6229, 2214]
[6175, 1864]
[6215, 1963]
[6242, 866]
[6232, 1945]
[6218, 843]
[21843, 1945]
[6216, 928]
[6108, 1930]
[6212, 1858]
[6224, 987]
[6228, 2214]
[6245, 465]
[6219, 1870]
[6221, 1969]
[54334, 20196]
[6107, 1934]
[6243, 929]
[6237, 1873]
[6226, 1941]
[6114, 935]
[29238, 5267]
[23720, 6877]
[6178, 449]
[6185, 1134]
[54382, 20200]
[6187, 1121]
[6183, 1916]
[6172, 1926]
[6170, 1935]
[6169, 666]
[6165, 1884]
[6166, 466]
[6194, 1892]
[6182, 1917]
[6159, 1927]
[6184, 702]
[6104, 986]
[6147, 1868]
[6141, 1875]
[6136, 981]
[6158, 927]
[6111, 693]
[6154, 479]
[6146, 1921]
[6157, 930]
[5908, 1152]
[6031, 1871]
[6160, 1107]
[6037, 1154]
[6137, 1888]
[6149, 987]
[6138, 1047]
[5960, 454]
[5673, 911]
[6145, 969]
[6096, 1874]
[6151, 1132]
[6144, 1149]
[6142, 1932]
[6163, 1895]
[6128, 1124]
[6155, 1035]
[6148, 403]
[6156, 1910]
[6103, 852]
[5683, 947]
[6110, 18527]
[6118, 1905]
[6116, 1112]
[6105, 1880]
[5851, 1000]
[6113, 1918]
[6129, 1123]
[5945, 937]
[6122, 753]
[6125, 1913]
[6131, 932]
[6121, 18527]
[6076, 977]
[6124, 1873]
[6115, 931]
[6119, 2375]
[6032, 1012]
[6117, 1104]
[6077, 2258]
[6090, 1136]
[6083, 866]
[6010, 832]
[6102, 994]
[20805, 3909]
[6075, 965]
[6082, 929]
[5954, 3255]
[54381, 20200]
[6078, 1858]
[21871, 1866]
[6091, 1912]
[6085, 1929]
[6088, 1920]
[5803, 421]
[6016, 1138]
[5892, 1090]
[6093, 2209]
[6092, 698]
[5981, 1906]
[6087, 1869]
[6100, 2488]
[6098, 928]
[21846, 832]
[5797, 1090]
[6048, 1933]
[6020, 403]
[5943, 986]
[5972, 1904]
[6000, 1035]
[5967, 632]
[5994, 1109]
[5968, 1899]
[6025, 1923]
[5894, 1058]
[5939, 1886]
[5976, 1864]
[54333, 20196]
[6022, 935]
[21908, 632]
[6057, 5267]
[5969, 1901]
[6047, 784]
[5953, 1047]
[6001, 1121]
[5895, 1058]
[6058, 666]
[5950, 1891]
[6012, 1132]
[6009, 1914]
[6034, 1149]
[6028, 1924]
[5794, 1067]
[5959, 1896]
[6019, 702]
[5864, 1137]
[6004, 1128]
[5935, 1882]
[5419, 796]
[5808, 454]
[5949, 1890]
[5986, 927]
[6011, 1134]
[6030, 693]
[5793, 1067]
[5987, 930]
[5982, 1107]
[5859, 1067]
[6023, 1915]
[6033, 1925]
[6056, 1876]
[5869, 1140]
[21882, 722]
[5988, 931]
[5977, 1104]
[6018, 722]
[5958, 1894]
[5870, 1844]
[6003, 926]
[6007, 474]
[6024, 1868]
[5997, 1126]
[5993, 1909]
[5995, 18527]
[5674, 744]
[6052, 1140]
[6040, 1928]
[6005, 479]
[5947, 1861]
[6002, 1123]
[5963, 753]
[5965, 18527]
[54380, 20200]
[21875, 753]
[5871, 1845]
[6046, 1873]
[5770, 937]
[6021, 935]
[5772, 950]
[21897, 18527]
[5989, 932]
[5733, 744]
[5974, 2375]
[5936, 1883]
[5961, 749]
[5973, 1099]
[6026, 1922]
[6045, 2488]
[5934, 852]
[5983, 866]
[5941, 1887]
[5946, 994]
[5940, 981]
[5990, 928]
[5952, 2488]
[5773, 961]
[5979, 1106]
[6013, 1136]
[5980, 987]
[5942, 2258]
[5991, 929]
[5937, 965]
[5970, 1902]
[5999, 1127]
[5874, 1141]
[5944, 1858]
[5951, 466]
[6044, 2488]
[5856, 698]
[27399, 465]
[5881, 1012]
[5896, 1156]
[5810, 449]
[5186, 794]
[5860, 1135]
[5766, 1485]
[5816, 1781]
[5901, 1853]
[5778, 403]
[5884, 2488]
[5886, 1152]
[5795, 3613]
[5792, 702]
[5868, 1843]
[54332, 20196]
[5857, 1836]
[5805, 784]
[5790, 1754]
[5889, 1155]
[5898, 1157]
[5523, 1058]
[5873, 1842]
[5839, 969]
[5875, 1143]
[5780, 1647]
[5858, 1837]
[5789, 666]
[5768, 1560]
[5564, 947]
[5784, 1714]
[5878, 1147]
[5847, 1035]
[5394, 1058]
[5815, 632]
[5831, 1112]
[5800, 926]
[5893, 1852]
[54076, 20141]
[21907, 632]
[5820, 1792]
[5806, 479]
[5830, 1801]
[5853, 886]
[5240, 421]
[5828, 1107]
[5854, 474]
[5648, 1751]
[5646, 1047]
[5769, 937]
[21900, 466]
[5804, 693]
[5836, 932]
[5880, 1847]
[5786, 1722]
[5763, 852]
[5796, 722]
[21899, 466]
[5885, 1149]
[5824, 1104]
[5835, 931]
[5842, 1097]
[5888, 1154]
[5852, 1128]
[5863, 1136]
[5882, 18527]
[5785, 1721]
[5764, 3911]
[54379, 20200]
[5679, 843]
[5867, 935]
[5821, 2375]
[5809, 749]
[5819, 1099]
[5779, 986]
[5849, 1123]
[5812, 18527]
[5837, 928]
[5825, 1797]
[5855, 698]
[17263, 1152]
[5845, 1127]
[5783, 1021]
[5787, 1735]
[5887, 2511]
[5229, 1067]
[5782, 1663]
[5791, 3255]
[5775, 977]
[5270, 1109]
[5736, 1012]
[5266, 1112]
[5829, 866]
[5811, 465]
[5781, 994]
[5599, 1000]
[5776, 981]
[5227, 1067]
[5774, 965]
[5295, 1067]
[5252, 796]
[5245, 454]
[5826, 1106]
[5827, 987]
[5762, 1444]
[5777, 2258]
[5750, 1851]
[5798, 1757]
[5716, 1128]
[5137, 1835]
[5477, 744]
[5682, 2375]
[5660, 1766]
[5667, 784]
[5727, 1140]
[5623, 950]
[5668, 479]
[5618, 1545]
[5658, 1090]
[5696, 927]
[5748, 1155]
[5697, 930]
[5712, 1121]
[5740, 1848]
[5677, 969]
[54330, 20196]
[5670, 449]
[5749, 1850]
[5659, 1757]
[5729, 1143]
[5135, 1834]
[5417, 744]
[5653, 1075]
[5720, 1130]
[5751, 2375]
[5632, 403]
[5731, 1145]
[5737, 962]
[5745, 1152]
[5714, 1124]
[5641, 1023]
[5655, 3613]
[5650, 702]
[5684, 1102]
[5678, 1783]
[5905, 1152]
[5743, 1849]
[5672, 18527]
[5742, 1150]
[5624, 955]
[5413, 753]
[5717, 886]
[5647, 698]
[5087, 421]
[5724, 1138]
[5688, 987]
[5730, 1144]
[5567, 835]
[5691, 1107]
[5694, 1109]
[5723, 1137]
[5185, 1311]
[5685, 1795]
[5663, 877]
[5620, 937]
[5269, 1109]
[5666, 693]
[5621, 1561]
[5638, 1708]
[5643, 1740]
[5625, 961]
[5713, 1123]
[5686, 1104]
[5669, 749]
[5728, 1143]
[5675, 632]
[5747, 1154]
[5656, 1089]
